"NumPlaces","ScalingFactors","Units","StatVar","observationPeriods","MeasurementMethods","MinDate"
"115","[]","[Percent]","Amount_Debt_DEM_LenderInternationalMonetaryFund_AsAFractionOf_Amount_Debt_LenderInternationalMonetaryFund","[P1Y]","[]","1970"
"25","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderAsianInfrastructureInvestmentBank_AsAFractionOf_Amount_Debt_LenderAsianInfrastructureInvestmentBank","[P1Y]","[]","1970"
"8","[]","[Percent]","Amount_Debt_GBP_LenderCentralBankofWestAfricanStates_AsAFractionOf_Amount_Debt_LenderCentralBankofWestAfricanStates","[P1Y]","[]","1970"
"17","[]","[Percent]","Amount_Debt_JPY_LenderCentralAmericanBankforEconIntegration_AsAFractionOf_Amount_Debt_LenderCentralAmericanBankforEconIntegration","[P1Y]","[]","1970"
"72","[]","[Percent]","Amount_Debt_DEM_LenderEuropeanDevelopmentFund_AsAFractionOf_Amount_Debt_LenderEuropeanDevelopmentFund","[P1Y]","[]","1970"
"10","[]","[Percent]","Amount_Debt_USD_LenderCountryZWE_AsAFractionOf_Amount_Debt_LenderCountryZWE","[P1Y]","[]","1970"
"7","[]","[Percent]","Amount_Debt_USD_LenderCountryPRI_AsAFractionOf_Amount_Debt_LenderCountryPRI","[P1Y]","[]","1970"
"86","[]","[Percent]","Amount_Debt_CHF_LenderCountryCAN_AsAFractionOf_Amount_Debt_LenderCountryCAN","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryMLT_AsAFractionOf_Amount_Debt_LenderCountryMLT","[P1Y]","[]","1970"
"8","[]","[Percent]","Amount_Debt_SDR_LenderCountryLBN_AsAFractionOf_Amount_Debt_LenderCountryLBN","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_EUR_LenderInternationalInvestmentBank_AsAFractionOf_Amount_Debt_LenderInternationalInvestmentBank","[P1Y]","[]","2001"
"63","[]","[Percent]","Amount_Debt_CHF_LenderCountryKOR_AsAFractionOf_Amount_Debt_LenderCountryKOR","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_DEM_LenderCountryUKR_AsAFractionOf_Amount_Debt_LenderCountryUKR","[P1Y]","[]","1970"
"18","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryPRT_AsAFractionOf_Amount_Debt_LenderCountryPRT","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_GBP_LenderCountryURY_AsAFractionOf_Amount_Debt_LenderCountryURY","[P1Y]","[]","1970"
"21","[]","[Percent]","Amount_Debt_CHF_LenderArabFundforEconomicSocialDevelopment_AsAFractionOf_Amount_Debt_LenderArabFundforEconomicSocialDevelopment","[P1Y]","[]","1970"
"29","[]","[Percent]","Amount_Debt_CHF_LenderCountryBHS_AsAFractionOf_Amount_Debt_LenderCountryBHS","[P1Y]","[]","1970"
"15","[]","[Percent]","Amount_Debt_GBP_LenderCaribbeanDevBank_AsAFractionOf_Amount_Debt_LenderCaribbeanDevBank","[P1Y]","[]","1970"
"10","[]","[Percent]","Amount_Debt_USD_LenderCountryMLI_AsAFractionOf_Amount_Debt_LenderCountryMLI","[P1Y]","[]","1970"
"14","[]","[Percent]","Amount_Debt_FRF_LenderCountryCYM_AsAFractionOf_Amount_Debt_LenderCountryCYM","[P1Y]","[]","1970"
"6","[]","[Percent]","Amount_Debt_DEM_LenderCountryNGA_AsAFractionOf_Amount_Debt_LenderCountryNGA","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryBLZ_AsAFractionOf_Amount_Debt_LenderCountryBLZ","[P1Y]","[]","1981"
"8","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderEuropeanSocialFund_AsAFractionOf_Amount_Debt_LenderEuropeanSocialFund","[P1Y]","[]","1970"
"26","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryTUR_AsAFractionOf_Amount_Debt_LenderCountryTUR","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryTKM_AsAFractionOf_Amount_Debt_LenderCountryTKM","[P1Y]","[]","1992"
"1","[]","[Percent]","Amount_Debt_FRF_LenderEuropeanCoalandSteelCommunity_AsAFractionOf_Amount_Debt_LenderEuropeanCoalandSteelCommunity","[P1Y]","[]","1970"
"7","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryMUS_AsAFractionOf_Amount_Debt_LenderCountryMUS","[P1Y]","[]","1970"
"15","[]","[Percent]","Amount_Debt_EUR_LenderCountryMEX_AsAFractionOf_Amount_Debt_LenderCountryMEX","[P1Y]","[]","2001"
"121","[]","[Percent]","Amount_Debt_GBP_LenderCountryGBR_AsAFractionOf_Amount_Debt_LenderCountryGBR","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_DEM_LenderCountryBRN_AsAFractionOf_Amount_Debt_LenderCountryBRN","[P1Y]","[]","1970"
"10","[]","[Percent]","Amount_Debt_USD_LenderUNGeneralAssembly_AsAFractionOf_Amount_Debt_LenderUNGeneralAssembly","[P1Y]","[]","1970"
"8","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCentralBankofWestAfricanStates_AsAFractionOf_Amount_Debt_LenderCentralBankofWestAfricanStates","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryMLI_AsAFractionOf_Amount_Debt_LenderCountryMLI","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_GBP_LenderArabFundforTechAssisttoAfricanCountries_AsAFractionOf_Amount_Debt_LenderArabFundforTechAssisttoAfricanCountries","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_GBP_LenderPlataBasinFinancialDevFund_AsAFractionOf_Amount_Debt_LenderPlataBasinFinancialDevFund","[P1Y]","[]","1970"
"61","[]","[Percent]","Amount_Debt_FRF_LenderCountryKOR_AsAFractionOf_Amount_Debt_LenderCountryKOR","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryBLR_AsAFractionOf_Amount_Debt_LenderCountryBLR","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_GBP_LenderCountryMNE_AsAFractionOf_Amount_Debt_LenderCountryMNE","[P1Y]","[]","1970"
"16","[]","[Percent]","Amount_Debt_CHF_LenderCountryQAT_AsAFractionOf_Amount_Debt_LenderCountryQAT","[P1Y]","[]","1970"
"27","[]","[Percent]","Amount_Debt_GBP_LenderCountryIRL_AsAFractionOf_Amount_Debt_LenderCountryIRL","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_CHF_LenderCountryJAM_AsAFractionOf_Amount_Debt_LenderCountryJAM","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_SDR_LenderCountryMLI_AsAFractionOf_Amount_Debt_LenderCountryMLI","[P1Y]","[]","1970"
"16","[]","[Percent]","Amount_Debt_EUR_LenderCountryCIV_AsAFractionOf_Amount_Debt_LenderCountryCIV","[P1Y]","[]","2001"
"8","[]","[Percent]","Amount_Debt_USD_LenderCountryCOD_AsAFractionOf_Amount_Debt_LenderCountryCOD","[P1Y]","[]","1970"
"102","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryJPN_AsAFractionOf_Amount_Debt_LenderCountryJPN","[P1Y]","[]","1970"
"12","[]","[Percent]","Amount_Debt_USD_LenderCountryTKM_AsAFractionOf_Amount_Debt_LenderCountryTKM","[P1Y]","[]","1992"
"4","[]","[Percent]","Amount_Debt_DEM_LenderCountryIDN_AsAFractionOf_Amount_Debt_LenderCountryIDN","[P1Y]","[]","1970"
"14","[]","[Percent]","Amount_Debt_CHF_LenderCountryCYM_AsAFractionOf_Amount_Debt_LenderCountryCYM","[P1Y]","[]","1970"
"25","[]","[Percent]","Amount_Debt_EUR_LenderInternationalFinanceCorporation_AsAFractionOf_Amount_Debt_LenderInternationalFinanceCorporation","[P1Y]","[]","2001"
"20","[]","[Percent]","Amount_Debt_GBP_LenderAfricanExportImportBank_AsAFractionOf_Amount_Debt_LenderAfricanExportImportBank","[P1Y]","[]","1970"
"15","[]","[Percent]","Amount_Debt_FRF_LenderCountryQAT_AsAFractionOf_Amount_Debt_LenderCountryQAT","[P1Y]","[]","1970"
"6","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryBRB_AsAFractionOf_Amount_Debt_LenderCountryBRB","[P1Y]","[]","1970"
"37","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryAUS_AsAFractionOf_Amount_Debt_LenderCountryAUS","[P1Y]","[]","1970"
"13","[]","[Percent]","Amount_Debt_GBP_LenderCountryNZL_AsAFractionOf_Amount_Debt_LenderCountryNZL","[P1Y]","[]","1970"
"21","[]","[Percent]","Amount_Debt_JPY_LenderCountryIRL_AsAFractionOf_Amount_Debt_LenderCountryIRL","[P1Y]","[]","1970"
"7","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryBMU_AsAFractionOf_Amount_Debt_LenderCountryBMU","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_FRF_LenderEastAfricanCommunity_AsAFractionOf_Amount_Debt_LenderEastAfricanCommunity","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_SDR_LenderCountryCOD_AsAFractionOf_Amount_Debt_LenderCountryCOD","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_EUR_LenderCountryLCA_AsAFractionOf_Amount_Debt_LenderCountryLCA","[P1Y]","[]","2001"
"25","[]","[Percent]","Amount_Debt_FRF_LenderInternationalFinanceCorporation_AsAFractionOf_Amount_Debt_LenderInternationalFinanceCorporation","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_JPY_LenderCountryGUY_AsAFractionOf_Amount_Debt_LenderCountryGUY","[P1Y]","[]","1970"
"8","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryKAZ_AsAFractionOf_Amount_Debt_LenderCountryKAZ","[P1Y]","[]","1992"
"32","[]","[Percent]","Amount_Debt_CHF_LenderAsianDevBank_AsAFractionOf_Amount_Debt_LenderAsianDevBank","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_JPY_LenderCountryURY_AsAFractionOf_Amount_Debt_LenderCountryURY","[P1Y]","[]","1970"
"123","[]","[Percent]","Amount_Debt_FRF_LenderCountryFRA_AsAFractionOf_Amount_Debt_LenderCountryFRA","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_DEM_LenderUNChildrenFund_AsAFractionOf_Amount_Debt_LenderUNChildrenFund","[P1Y]","[]","1970"
"28","[]","[Percent]","Amount_Debt_DEM_LenderCountryIRQ_AsAFractionOf_Amount_Debt_LenderCountryIRQ","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_JPY_LenderCountryMNE_AsAFractionOf_Amount_Debt_LenderCountryMNE","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryUKR_AsAFractionOf_Amount_Debt_LenderCountryUKR","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountrySEN_AsAFractionOf_Amount_Debt_LenderCountrySEN","[P1Y]","[]","1970"
"75","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryDNK_AsAFractionOf_Amount_Debt_LenderCountryDNK","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryBEN_AsAFractionOf_Amount_Debt_LenderCountryBEN","[P1Y]","[]","1970"
"7","[]","[Percent]","Amount_Debt_USD_LenderSouthAsianDevelopmentFund_AsAFractionOf_Amount_Debt_LenderSouthAsianDevelopmentFund","[P1Y]","[]","1981"
"5","[]","[Percent]","Amount_Debt_DEM_LenderEntenteCouncil_AsAFractionOf_Amount_Debt_LenderEntenteCouncil","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_GBP_LenderCountryKAZ_AsAFractionOf_Amount_Debt_LenderCountryKAZ","[P1Y]","[]","1992"
"60","[]","[Percent]","Amount_Debt_EUR_LenderCountryFIN_AsAFractionOf_Amount_Debt_LenderCountryFIN","[P1Y]","[]","2001"
"3","[]","[Percent]","Amount_Debt_SDR_LenderCountryARM_AsAFractionOf_Amount_Debt_LenderCountryARM","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_JPY_LenderCountryUZB_AsAFractionOf_Amount_Debt_LenderCountryUZB","[P1Y]","[]","1992"
"7","[]","[Percent]","Amount_Debt_JPY_LenderCountryHRV_AsAFractionOf_Amount_Debt_LenderCountryHRV","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryNIC_AsAFractionOf_Amount_Debt_LenderCountryNIC","[P1Y]","[]","1970"
"11","[]","[Percent]","Amount_Debt_USD_LenderEurasianDevelopmentBank_AsAFractionOf_Amount_Debt_LenderEurasianDevelopmentBank","[P1Y]","[]","1992"
"1","[]","[Percent]","Amount_Debt_DEM_LenderBankforInternationalSettlements_AsAFractionOf_Amount_Debt_LenderBankforInternationalSettlements","[P1Y]","[]","1970"
"13","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryNZL_AsAFractionOf_Amount_Debt_LenderCountryNZL","[P1Y]","[]","1970"
"44","[]","[Percent]","Amount_Debt_FRF_LenderCountryROU_AsAFractionOf_Amount_Debt_LenderCountryROU","[P1Y]","[]","1970"
"120","[]","[Percent]","Amount_Debt_USD_LenderWorldBankIDA_AsAFractionOf_Amount_Debt_LenderWorldBankIDA","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_JPY_LenderArabTownsOrganization_AsAFractionOf_Amount_Debt_LenderArabTownsOrganization","[P1Y]","[]","2008"
"1","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderBolivarianAlliancefortheAmericas_AsAFractionOf_Amount_Debt_LenderBolivarianAlliancefortheAmericas","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_GBP_LenderCountryGUY_AsAFractionOf_Amount_Debt_LenderCountryGUY","[P1Y]","[]","1970"
"116","[]","[Percent]","Amount_Debt_FRF_LenderEuropeanInvestmentBank_AsAFractionOf_Amount_Debt_LenderEuropeanInvestmentBank","[P1Y]","[]","1970"
"41","[]","[Percent]","Amount_Debt_SDR_LenderCountryHUN_AsAFractionOf_Amount_Debt_LenderCountryHUN","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_DEM_LenderInternationalCoffeeOrganization_AsAFractionOf_Amount_Debt_LenderInternationalCoffeeOrganization","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_JPY_LenderWestAfricanMonetaryUnion_AsAFractionOf_Amount_Debt_LenderWestAfricanMonetaryUnion","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_JPY_LenderCountryKAZ_AsAFractionOf_Amount_Debt_LenderCountryKAZ","[P1Y]","[]","1992"
"3","[]","[Percent]","Amount_Debt_SDR_LenderCountryCMR_AsAFractionOf_Amount_Debt_LenderCountryCMR","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_CHF_LenderCountryPHL_AsAFractionOf_Amount_Debt_LenderCountryPHL","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_FRF_LenderCountryMCO_AsAFractionOf_Amount_Debt_LenderCountryMCO","[P1Y]","[]","1970"
"7","[]","[Percent]","Amount_Debt_JPY_LenderCountryBMU_AsAFractionOf_Amount_Debt_LenderCountryBMU","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_CHF_LenderEntenteCouncil_AsAFractionOf_Amount_Debt_LenderEntenteCouncil","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_DEM_LenderCountryISL_AsAFractionOf_Amount_Debt_LenderCountryISL","[P1Y]","[]","1970"
"20","[]","[Percent]","Amount_Debt_CHF_LenderAfricanExportImportBank_AsAFractionOf_Amount_Debt_LenderAfricanExportImportBank","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_USD_LenderEuropeanCoalandSteelCommunity_AsAFractionOf_Amount_Debt_LenderEuropeanCoalandSteelCommunity","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryOMN_AsAFractionOf_Amount_Debt_LenderCountryOMN","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderWorldTradeOrganization_AsAFractionOf_Amount_Debt_LenderWorldTradeOrganization","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_EUR_LenderOrgofArabPetroleumExportingCountries_AsAFractionOf_Amount_Debt_LenderOrgofArabPetroleumExportingCountries","[P1Y]","[]","2001"
"54","[]","[Percent]","Amount_Debt_GBP_LenderEuropeanEconomicCommunity_AsAFractionOf_Amount_Debt_LenderEuropeanEconomicCommunity","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_CHF_LenderCountryCMR_AsAFractionOf_Amount_Debt_LenderCountryCMR","[P1Y]","[]","1970"
"45","[]","[Percent]","Amount_Debt_JPY_LenderCountrySRB_AsAFractionOf_Amount_Debt_LenderCountrySRB","[P1Y]","[]","1970"
"70","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountrySWE_AsAFractionOf_Amount_Debt_LenderCountrySWE","[P1Y]","[]","1970"
"76","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryIND_AsAFractionOf_Amount_Debt_LenderCountryIND","[P1Y]","[]","1970"
"95","[]","[Percent]","Amount_Debt_USD_LenderCountryCAN_AsAFractionOf_Amount_Debt_LenderCountryCAN","[P1Y]","[]","1970"
"17","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryIRL_AsAFractionOf_Amount_Debt_LenderCountryIRL","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryTUN_AsAFractionOf_Amount_Debt_LenderCountryTUN","[P1Y]","[]","1970"
"12","[]","[Percent]","Amount_Debt_FRF_LenderWestAfricanMonetaryUnion_AsAFractionOf_Amount_Debt_LenderWestAfricanMonetaryUnion","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_DEM_LenderEuropeanCoalandSteelCommunity_AsAFractionOf_Amount_Debt_LenderEuropeanCoalandSteelCommunity","[P1Y]","[]","1970"
"28","[]","[Percent]","Amount_Debt_FRF_LenderCountryBHR_AsAFractionOf_Amount_Debt_LenderCountryBHR","[P1Y]","[]","1970"
"23","[]","[Percent]","Amount_Debt_FRF_LenderCountryVEN_AsAFractionOf_Amount_Debt_LenderCountryVEN","[P1Y]","[]","1970"
"41","[]","[Percent]","Amount_Debt_JPY_LenderArabBankforEconomicDevinAfrica_AsAFractionOf_Amount_Debt_LenderArabBankforEconomicDevinAfrica","[P1Y]","[]","1970"
"81","[]","[Percent]","Amount_Debt_SDR_LenderCountryCAN_AsAFractionOf_Amount_Debt_LenderCountryCAN","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryVCT_AsAFractionOf_Amount_Debt_LenderCountryVCT","[P1Y]","[]","1981"
"2","[]","[Percent]","Amount_Debt_JPY_LenderArabFundforTechAssisttoAfricanCountries_AsAFractionOf_Amount_Debt_LenderArabFundforTechAssisttoAfricanCountries","[P1Y]","[]","1970"
"9","[]","[Percent]","Amount_Debt_FRF_LenderWestAfricanDevelopmentBank_AsAFractionOf_Amount_Debt_LenderWestAfricanDevelopmentBank","[P1Y]","[]","1970"
"63","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryKOR_AsAFractionOf_Amount_Debt_LenderCountryKOR","[P1Y]","[]","1970"
"42","[]","[Percent]","Amount_Debt_SDR_LenderGermanDemRep_AsAFractionOf_Amount_Debt_LenderGermanDemRep","[P1Y]","[]","1970"
"17","[]","[Percent]","Amount_Debt_DEM_LenderCountryMYS_AsAFractionOf_Amount_Debt_LenderCountryMYS","[P1Y]","[]","1970"
"7","[]","[Percent]","Amount_Debt_FRF_LenderCountryMUS_AsAFractionOf_Amount_Debt_LenderCountryMUS","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_GBP_LenderUNRegularProgrammeofTechnicalCoop_AsAFractionOf_Amount_Debt_LenderUNRegularProgrammeofTechnicalCoop","[P1Y]","[]","1970"
"17","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCentralAmericanBankforEconIntegration_AsAFractionOf_Amount_Debt_LenderCentralAmericanBankforEconIntegration","[P1Y]","[]","1970"
"22","[]","[Percent]","Amount_Debt_SDR_LenderEuropeanBankforReconstructionandDev_AsAFractionOf_Amount_Debt_LenderEuropeanBankforReconstructionandDev","[P1Y]","[]","1970"
"34","[]","[Percent]","Amount_Debt_USD_LenderNordicInvestmentBank_AsAFractionOf_Amount_Debt_LenderNordicInvestmentBank","[P1Y]","[]","1970"
"41","[]","[Percent]","Amount_Debt_CHF_LenderArabBankforEconomicDevinAfrica_AsAFractionOf_Amount_Debt_LenderArabBankforEconomicDevinAfrica","[P1Y]","[]","1970"
"44","[]","[Percent]","Amount_Debt_CHF_LenderCountryISR_AsAFractionOf_Amount_Debt_LenderCountryISR","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_GBP_LenderCountryGTM_AsAFractionOf_Amount_Debt_LenderCountryGTM","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountrySLV_AsAFractionOf_Amount_Debt_LenderCountrySLV","[P1Y]","[]","1970"
"25","[]","[Percent]","Amount_Debt_JPY_LenderNordicInvestmentBank_AsAFractionOf_Amount_Debt_LenderNordicInvestmentBank","[P1Y]","[]","1970"
"7","[]","[Percent]","Amount_Debt_USD_LenderCountryARM_AsAFractionOf_Amount_Debt_LenderCountryARM","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_DEM_LenderCountryBFA_AsAFractionOf_Amount_Debt_LenderCountryBFA","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_DEM_LenderCountryGAB_AsAFractionOf_Amount_Debt_LenderCountryGAB","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryBGD_AsAFractionOf_Amount_Debt_LenderCountryBGD","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryCPV_AsAFractionOf_Amount_Debt_LenderCountryCPV","[P1Y]","[]","1970"
"59","[]","[Percent]","Amount_Debt_USD_LenderAfricanDevBank_AsAFractionOf_Amount_Debt_LenderAfricanDevBank","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryGRD_AsAFractionOf_Amount_Debt_LenderCountryGRD","[P1Y]","[]","1981"
"111","[]","[Percent]","Amount_Debt_FRF_LenderCountryJPN_AsAFractionOf_Amount_Debt_LenderCountryJPN","[P1Y]","[]","1970"
"21","[]","[Percent]","Amount_Debt_EUR_LenderArabFundforEconomicSocialDevelopment_AsAFractionOf_Amount_Debt_LenderArabFundforEconomicSocialDevelopment","[P1Y]","[]","2001"
"55","[]","[Percent]","Amount_Debt_USD_LenderCountryHUN_AsAFractionOf_Amount_Debt_LenderCountryHUN","[P1Y]","[]","1970"
"55","[]","[Percent]","Amount_Debt_GBP_LenderCountrySRB_AsAFractionOf_Amount_Debt_LenderCountrySRB","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderLatinAmericanAgribusinessDevCorp_AsAFractionOf_Amount_Debt_LenderLatinAmericanAgribusinessDevCorp","[P1Y]","[]","1970"
"9","[]","[Percent]","Amount_Debt_CHF_LenderCountryCOL_AsAFractionOf_Amount_Debt_LenderCountryCOL","[P1Y]","[]","1970"
"13","[]","[Percent]","Amount_Debt_USD_LenderCouncilofEurope_AsAFractionOf_Amount_Debt_LenderCouncilofEurope","[P1Y]","[]","1970"
"21","[]","[Percent]","Amount_Debt_FRF_LenderCountryIRN_AsAFractionOf_Amount_Debt_LenderCountryIRN","[P1Y]","[]","1970"
"71","[]","[Percent]","Amount_Debt_FRF_LenderCountrySWE_AsAFractionOf_Amount_Debt_LenderCountrySWE","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_FRF_LenderOrgofArabPetroleumExportingCountries_AsAFractionOf_Amount_Debt_LenderOrgofArabPetroleumExportingCountries","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_JPY_LenderCountryBLZ_AsAFractionOf_Amount_Debt_LenderCountryBLZ","[P1Y]","[]","1981"
"88","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryBEL_AsAFractionOf_Amount_Debt_LenderCountryBEL","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_JPY_LenderCountryNAM_AsAFractionOf_Amount_Debt_LenderCountryNAM","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_EUR_LenderCountryNAM_AsAFractionOf_Amount_Debt_LenderCountryNAM","[P1Y]","[]","2001"
"14","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryPRK_AsAFractionOf_Amount_Debt_LenderCountryPRK","[P1Y]","[]","1970"
"41","[]","[Percent]","Amount_Debt_CHF_LenderCountryAUS_AsAFractionOf_Amount_Debt_LenderCountryAUS","[P1Y]","[]","1970"
"57","[]","[Percent]","Amount_Debt_EUR_LenderCountrySRB_AsAFractionOf_Amount_Debt_LenderCountrySRB","[P1Y]","[]","2001"
"56","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryNOR_AsAFractionOf_Amount_Debt_LenderCountryNOR","[P1Y]","[]","1970"
"7","[]","[Percent]","Amount_Debt_FRF_LenderCountrySEN_AsAFractionOf_Amount_Debt_LenderCountrySEN","[P1Y]","[]","1970"
"50","[]","[Percent]","Amount_Debt_JPY_LenderCountryFIN_AsAFractionOf_Amount_Debt_LenderCountryFIN","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_DEM_LenderCountryHND_AsAFractionOf_Amount_Debt_LenderCountryHND","[P1Y]","[]","1970"
"11","[]","[Percent]","Amount_Debt_USD_LenderCountryJAM_AsAFractionOf_Amount_Debt_LenderCountryJAM","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_JPY_LenderCountryGTM_AsAFractionOf_Amount_Debt_LenderCountryGTM","[P1Y]","[]","1970"
"8","[]","[Percent]","Amount_Debt_DEM_LenderCentralBankofWestAfricanStates_AsAFractionOf_Amount_Debt_LenderCentralBankofWestAfricanStates","[P1Y]","[]","1970"
