"MinDate","StatVar","NumPlaces","observationPeriods","MeasurementMethods","Units","ScalingFactors"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryAUT","69","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1992","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryMYS","8","[P1Y]","[]","[USDollar]","[]"
"1993","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderEuropeanBankforReconstructionandDev","31","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderInterAmericanDevBank","26","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_LongTermExternalDebt","134","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2000","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryKGZ","7","[P1Y]","[]","[USDollar]","[]"
"1982","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryPRT","19","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1979","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCIV","12","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1995","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryTKM","8","[P1Y]","[]","[USDollar]","[]"
"1999","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryCYP","12","[P1Y]","[]","[USDollar]","[]"
"1971","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountryNZL","18","[P1Y]","[]","[USDollar]","[]"
"1995","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryPRY","5","[P1Y]","[]","[USDollar]","[]"
"1972","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryCYM","17","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2013","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGRD","6","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGRC","20","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1975","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryDZA","35","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderNethAntilles","10","[P1Y]","[]","[USDollar]","[]"
"1985","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryTHA","10","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCouncilofEurope","15","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountrySEN","8","[P1Y]","[]","[USDollar]","[]"
"1973","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCaribbeanDevBank","16","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderEuropeanInvestmentBank","120","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1981","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderUNRegularProgrammeofTechnicalCoop","8","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderNethAntilles","10","[P1Y]","[]","[USDollar]","[]"
"1972","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryIRL","21","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1992","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEuropeanReliefFund","10","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1980","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryAGO","15","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountrySWE","68","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1971","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryNOR","23","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1996","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountrySVK","21","[P1Y]","[]","[USDollar]","[]"
"1982","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGRC","20","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2013","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGRD","6","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1997","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryCZE","22","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2009","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderECOTradeandDevBank","11","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1993","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCIV","11","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2008","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountrySVN","6","[P1Y]","[]","[USDollar]","[]"
"1979","AmountInterestRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderIslamicDevBank","55","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryKWT","33","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryISR","51","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCHE","96","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1979","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCHL","6","[P1Y]","[]","[USDollar]","[]"
"2000","AmountInterestRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryZAF","8","[P1Y]","[]","[USDollar]","[]"
"1972","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryKWT","23","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryISR","39","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1989","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryISL","5","[P1Y]","[]","[USDollar]","[]"
"1989","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryISL","5","[P1Y]","[]","[USDollar]","[]"
"1975","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderArabAfricanInternationalBank","22","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1971","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCHN","120","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2008","AmountInterestRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryBRN","5","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountrySAU","95","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1973","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderEastAfricanCommunity","10","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryITA","107","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1976","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryGAB","6","[P1Y]","[]","[USDollar]","[]"
"1998","AmountInterestRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryBRA","15","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1984","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryPAK","20","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryPAN","34","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountryJPN","116","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1999","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderBankforInternationalSettlements","5","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountryDEU","125","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1984","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCHN","53","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1991","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryIDN","8","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1982","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryCHL","5","[P1Y]","[]","[USDollar]","[]"
"1984","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryCHN","40","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1981","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountryHND","9","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountryLUX","43","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1982","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryPRI","6","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCHE","88","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1976","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderArabLeague","13","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryZWE","12","[P1Y]","[]","[USDollar]","[]"
"1997","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryAZE","6","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderCouncilofEurope","15","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1979","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCHL","6","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryCHE","75","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1984","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryPAK","11","[P1Y]","[]","[USDollar]","[]"
"1999","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderBankforInternationalSettlements","5","[P1Y]","[]","[USDollar]","[]"
"1984","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryPAK","11","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryPAN","30","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1990","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryRUS","22","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryITA","87","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1999","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderBankforInternationalSettlements","5","[P1Y]","[]","[USDollar]","[]"
"2007","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryVNM","9","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryPAN","33","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2011","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderEurasianDevelopmentBank","11","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1995","AmountInterestRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderWestAfricanDevelopmentBank","15","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountryFIN","59","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryITA","95","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1973","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCorporacionAndinadeFomento","16","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2023","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGUY","6","[P1Y]","[]","[USDollar]","[]"
"2009","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderECOTradeandDevBank","11","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1977","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderIslamicDevBank","63","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2004","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryGIB","5","[P1Y]","[]","[USDollar]","[]"
"1981","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCentralBankofWestAfricanStates","16","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1978","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderEuropeanCoalandSteelCommunity","5","[P1Y]","[]","[USDollar]","[]"
"1984","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderFondoLatinoamericanodeReservas","8","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2020","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderSouthAsianDevelopmentFund","7","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2008","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountryHRV","8","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryESP","92","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCOL","14","[P1Y]","[]","[USDollar]","[]"
"2011","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCaribbeanCommunity","12","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryGBR","99","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1974","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderEntenteCouncil","13","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryIND","36","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderInternationalFinanceCorporation","35","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2011","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryAZE","5","[P1Y]","[]","[USDollar]","[]"
"1976","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryPHL","6","[P1Y]","[]","[USDollar]","[]"
"2012","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCOG","13","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2000","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderUNWorldFoodProgramme","7","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountryBGR","41","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1975","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderUNDevelopmentProgramme","14","[P1Y]","[]","[USDollar]","[]"
"1971","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCOD","8","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryCAN","46","[P1Y]","[]","[USDollar]","[]"
"1980","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryPRK","14","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1984","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGTM","10","[P1Y]","[]","[USDollar]","[]"
"1987","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryPRI","5","[P1Y]","[]","[USDollar]","[]"
"2007","AmountInterestRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderArabAfricanInternationalBank","11","[P1Y]","[]","[USDollar]","[]"
"1995","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderEasternSouthernAfricanTradeDevBank","18","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1976","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryPRT","20","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2002","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryTZA","7","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEuropeanSocialFund","10","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountryQAT","24","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1975","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryPER","15","[P1Y]","[]","[USDollar]","[]"
"2007","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountryBDI","7","[P1Y]","[]","[USDollar]","[]"
"1977","AmountInterestRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderOPECFundforInternationalDev","80","[P1Y]","[]","[USDollar]","[]"
"1976","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderUNHighCommissionerforRefugees","6","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryUSA","76","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
