"Units","ScalingFactors","MinDate","observationPeriods","NumPlaces","StatVar","MeasurementMethods"
"[USDollar]","[]","2013","[P1Y]","12","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderUNGeneralAssembly","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","34","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryVEN","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","11","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryGHA","[]"
"[USDollar]","[]","1970","[P1Y]","40","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryFIN","[]"
"[USDollar]","[]","1995","[P1Y]","16","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBLR","[, WorldBankProjection]"
"[USDollar]","[]","2024","[P1Y]","6","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBLZ","[WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","32","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryLUX","[, WorldBankProjection]"
"[USDollar]","[]","2010","[P1Y]","11","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderECOTradeandDevBank","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","96","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryDEU","[, WorldBankProjection]"
"[USDollar]","[]","1990","[P1Y]","5","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryMCO","[]"
"[USDollar]","[]","1977","[P1Y]","73","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryKOR","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","105","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderWorldBankIBRD","[, WorldBankProjection]"
"[USDollar]","[]","2024","[P1Y]","6","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBLZ","[WorldBankProjection]"
"[USDollar]","[]","1979","[P1Y]","40","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryIND","[, WorldBankProjection]"
"[USDollar]","[]","1977","[P1Y]","63","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderIslamicDevBank","[, WorldBankProjection]"
"[USDollar]","[]","1975","[P1Y]","15","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderUNDevelopmentProgramme","[]"
"[USDollar]","[]","1973","[P1Y]","9","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryZMB","[]"
"[USDollar]","[]","1978","[P1Y]","10","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryURY","[]"
"[USDollar]","[]","1970","[P1Y]","74","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderMultipleLenders","[, WorldBankProjection]"
"[USDollar]","[]","1978","[P1Y]","10","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryURY","[]"
"[USDollar]","[]","2011","[P1Y]","11","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderEurasianDevelopmentBank","[, WorldBankProjection]"
"[USDollar]","[]","1975","[P1Y]","11","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryNZL","[]"
"[USDollar]","[]","1970","[P1Y]","9","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderEUROFIMA","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","124","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryUSA","[, WorldBankProjection]"
"[USDollar]","[]","1979","[P1Y]","10","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryECU","[]"
"[USDollar]","[]","1990","[P1Y]","5","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryQAT","[]"
"[USDollar]","[]","1974","[P1Y]","17","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryTUR","[, WorldBankProjection]"
"[USDollar]","[]","1980","[P1Y]","57","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryKOR","[, WorldBankProjection]"
"[USDollar]","[]","1972","[P1Y]","11","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryTUN","[]"
"[USDollar]","[]","1970","[P1Y]","111","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryUSA","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","14","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryMAR","[]"
"[USDollar]","[]","1981","[P1Y]","7","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryBRB","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","81","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderMultipleLenders","[, WorldBankProjection]"
"[USDollar]","[]","1972","[P1Y]","34","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryBRA","[, WorldBankProjection]"
"[USDollar]","[]","1982","[P1Y]","5","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryNIC","[]"
"[USDollar]","[]","1980","[P1Y]","112","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderOPECFundforInternationalDev","[, WorldBankProjection]"
"[USDollar]","[]","2011","[P1Y]","11","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEurasianDevelopmentBank","[, WorldBankProjection]"
"[USDollar]","[]","1980","[P1Y]","55","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderIslamicDevBank","[]"
"[USDollar]","[]","1970","[P1Y]","39","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderGermanDemRep","[]"
"[USDollar]","[]","1970","[P1Y]","121","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderEuropeanInvestmentBank","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","23","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMEX","[]"
"[USDollar]","[]","1995","[P1Y]","16","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryBLR","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","57","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySRB","[, WorldBankProjection]"
"[USDollar]","[]","1973","[P1Y]","7","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryJAM","[]"
"[USDollar]","[]","1970","[P1Y]","26","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderInterAmericanDevBank","[]"
"[USDollar]","[]","2011","[P1Y]","11","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderEurasianDevelopmentBank","[, WorldBankProjection]"
"[USDollar]","[]","1978","[P1Y]","10","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryURY","[]"
"[USDollar]","[]","2024","[P1Y]","6","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryBLZ","[WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","88","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryIND","[, WorldBankProjection]"
"[USDollar]","[]","1995","[P1Y]","5","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMDA","[]"
"[USDollar]","[]","1970","[P1Y]","42","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderGermanDemRep","[]"
"[USDollar]","[]","1970","[P1Y]","42","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderGermanDemRep","[]"
"[USDollar]","[]","1995","[P1Y]","5","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMDA","[]"
"[USDollar]","[]","2020","[P1Y]","23","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderAsianInfrastructureInvestmentBank","[]"
"[USDollar]","[]","2000","[P1Y]","17","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryMUS","[, WorldBankProjection]"
"[USDollar]","[]","1979","[P1Y]","15","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryVEN","[, WorldBankProjection]"
"[USDollar]","[]","1980","[P1Y]","23","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderArabMonetaryFund","[, WorldBankProjection]"
"[USDollar]","[]","2008","[P1Y]","6","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderArabTownsOrganization","[]"
"[USDollar]","[]","1970","[P1Y]","88","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryCAN","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","8","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountrySEN","[]"
"[USDollar]","[]","1971","[P1Y]","15","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryMEX","[]"
"[USDollar]","[]","1974","[P1Y]","6","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBOL","[]"
"[USDollar]","[]","1981","[P1Y]","17","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderWestAfricanDevelopmentBank","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","111","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryUSA","[, WorldBankProjection]"
"[USDollar]","[]","1984","[P1Y]","8","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderFondoLatinoamericanodeReservas","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","18","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountrySRB","[]"
"[USDollar]","[]","1989","[P1Y]","10","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderArabFundforTechAssisttoAfricanCountries","[]"
"[USDollar]","[]","2023","[P1Y]","5","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderArabMonetaryFund","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","38","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryPOL","[, WorldBankProjection]"
"[USDollar]","[]","2000","[P1Y]","5","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryUKR","[]"
"[USDollar]","[]","1983","[P1Y]","16","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountrySGP","[]"
"[USDollar]","[]","1973","[P1Y]","10","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountrySUN","[]"
"[USDollar]","[]","1970","[P1Y]","106","AmountPrincipalRepayment_Debt_OfficialCreditor_IBRD_PubliclyGuaranteed_Multilateral_LongTermExternalDebt","[]"
"[USDollar]","[]","1994","[P1Y]","13","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryHRV","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","39","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBGR","[, WorldBankProjection]"
"[USDollar]","[]","1999","[P1Y]","8","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryOMN","[]"
"[USDollar]","[]","1980","[P1Y]","10","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryKEN","[]"
"[USDollar]","[]","2020","[P1Y]","7","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderSouthAsianDevelopmentFund","[, WorldBankProjection]"
"[USDollar]","[]","1986","[P1Y]","24","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEconomicCommunityofWestAfricanStates","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","127","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryFRA","[, WorldBankProjection]"
"[USDollar]","[]","2011","[P1Y]","6","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryHRV","[]"
"[USDollar]","[]","1980","[P1Y]","23","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderArabMonetaryFund","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","77","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryDNK","[, WorldBankProjection]"
"[USDollar]","[]","2017","[P1Y]","10","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderNewDevelopmentBank","[, WorldBankProjection]"
"[USDollar]","[]","1978","[P1Y]","35","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryARE","[, WorldBankProjection]"
"[USDollar]","[]","1995","[P1Y]","5","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryMYS","[]"
"[USDollar]","[]","1970","[P1Y]","31","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryARG","[]"
"[USDollar]","[]","1992","[P1Y]","8","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderLatinAmerConfofSavingCreditCoop","[]"
"[USDollar]","[]","1992","[P1Y]","8","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderLatinAmerConfofSavingCreditCoop","[]"
"[USDollar]","[]","2007","[P1Y]","10","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryTHA","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","66","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryBEL","[, WorldBankProjection]"
"[USDollar]","[]","2010","[P1Y]","11","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderECOTradeandDevBank","[, WorldBankProjection]"
"[USDollar]","[]","2009","[P1Y]","6","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBHS","[]"
"[USDollar]","[]","1970","[P1Y]","37","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBHS","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","5","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBHR","[]"
"[USDollar]","[]","1970","[P1Y]","31","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBHR","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","88","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryNLD","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","53","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderGermanDemRep","[]"
"[USDollar]","[]","1998","[P1Y]","7","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderArabMonetaryFund","[]"
"[USDollar]","[]","1988","[P1Y]","7","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryTGO","[]"
"[USDollar]","[]","2000","[P1Y]","5","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryBRN","[]"
"[USDollar]","[]","2020","[P1Y]","6","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderNordicEnvironmentFinanceCorporation","[, WorldBankProjection]"
"[USDollar]","[]","2013","[P1Y]","12","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderUNGeneralAssembly","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","17","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderCentralAmericanBankforEconIntegration","[, WorldBankProjection]"
"[USDollar]","[]","1975","[P1Y]","22","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountrySGP","[]"
"[USDollar]","[]","1976","[P1Y]","12","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryIRN","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","39","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryBGR","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","26","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryZAF","[, WorldBankProjection]"
"[USDollar]","[]","2008","[P1Y]","8","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBIH","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","51","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryHUN","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","94","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderMultipleLenders","[, WorldBankProjection]"
"[USDollar]","[]","1980","[P1Y]","18","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryIRQ","[, WorldBankProjection]"
"[USDollar]","[]","1991","[P1Y]","38","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryRUS","[, WorldBankProjection]"
"[USDollar]","[]","2008","[P1Y]","6","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBIH","[]"
"[USDollar]","[]","1970","[P1Y]","48","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryHUN","[, WorldBankProjection]"
"[USDollar]","[]","1971","[P1Y]","14","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryBHS","[]"
"[USDollar]","[]","1970","[P1Y]","106","AmountPrincipalRepayment_Debt_OfficialCreditor_IBRD_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderWorldBankIBRD","[]"
"[USDollar]","[]","1983","[P1Y]","7","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMAC","[]"
"[USDollar]","[]","1984","[P1Y]","21","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryBHR","[, WorldBankProjection]"
"[USDollar]","[]","2003","[P1Y]","5","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountrySWZ","[]"
"[USDollar]","[]","1981","[P1Y]","7","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryEGY","[]"
"[USDollar]","[]","1970","[P1Y]","123","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryFRA","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","50","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountrySWE","[, WorldBankProjection]"
"[USDollar]","[]","2009","[P1Y]","6","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryBHS","[]"
