"MinDate","StatVar","NumPlaces","Units","MeasurementMethods","ScalingFactors","observationPeriods"
"2003","worldBank/IC_REG_COST_PC_ZS","195","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_60UP_1_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_PRM_ICMP_5054_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_MYS_80UP_MA","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_SCHL_4549_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_MYS_80UP_MF","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1965","worldBank/ER_H2O_FWIN_ZS","183","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_POP_2529_4_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_XGDP_1_FSGOV","181","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1983","worldBank/SH_STA_STNT_ZS","163","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_POP_4549","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1985","worldBank/SP_M18_2024_FE_ZS","141","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SE_PRM_UNER_ZS","205","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_CMPT_6569_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_4064_S1_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2011","worldBank/ENF_CONT_COEN_ENFE_PR","213","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/BN_GSR_FCTY_CD","200","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SE_PRM_CUAT_ZS","198","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/SH_DTH_NCOM_60UP_ZS","187","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2003","worldBank/SP_REG_BRTH_FE_ZS","167","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2003","worldBank/ENF_CONT_COEN_COST_ZS_DFRN","213","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/SH_ALC_PCAP_LI","191","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/HD_HCI_MORT_FE","174","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SCHL_75UP","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_POP_2024_S1_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/SL_TLF_CACT_FM_ZS","191","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2019","worldBank/SH_STA_AIRP_FE_P5","187","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2003","worldBank/IC_REG_COST_PC_FE_ZS","194","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_MYS_0T19_MF","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/DT_NFL_PCBK_CD","118","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_MYS_1519_MF","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/AG_LND_EL5M_UR_ZS","219","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_MYS_0T19_MA","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_MYS_1519_MA","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_PRM_SCHL_6064_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SCHL_15UP_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SL_TLF_BASC_FE_ZS","186","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1991","worldBank/SL_AGR_EMPL_ZS","191","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SP_DYN_LE00_IN","221","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1961","worldBank/NE_IMP_GNFS_KD_ZG","181","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_SCHL_2529_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_PRM_CMPT_2529_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_REPR_1_F","185","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_SCHL_4549","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SE_SEC_NENR","192","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1991","worldBank/SL_EMP_TOTL_SP_MA_ZS","191","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1997","worldBank/UIS_OMR_56","201","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/UIS_XSPENDP_2_FDPUB_FNCUR","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SE_PRM_PRS5_FE_ZS","179","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_WAG_PREM_PB_CK","85","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/NV_IND_TOTL_CN","208","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1998","worldBank/IT_NET_BBND_P2","212","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SP_POP_3539_MA","221","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_CMPT_5054_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SP_POP_5559_MA","221","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/SH_STA_ODFC_RU_ZS","175","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/SH_DTH_INJR_0514_ZS","187","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/DT_TDS_DECT_GN_ZS","122","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/NE_CON_PRVT_CN_AD","186","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_CMPT_25UP_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_REPR_1_M","184","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/SH_STA_TRAF_FE_P5","187","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/NY_EXP_CAPM_KN","178","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_2529_S1_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1997","worldBank/UIS_FEP_2_V","104","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/SL_TLF_CACT_MA_ZS","191","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_PRM_CMPT_4549_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1963","worldBank/NV_MNF_TXTL_ZS_UN","160","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/IT_CMP_PCMP_P2","197","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/DT_NFL_PBND_CD","92","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_POP_2024_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/NV_IND_TOTL_CD","212","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_NOED_3034_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/TX_VAL_MRCH_R1_ZS","209","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/DT_ODA_OATL_CD","44","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_ALL_1_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1980","worldBank/TX_VAL_MRCH_XD_WD","205","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/NY_GNP_PCAP_PP_KD","201","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2009","worldBank/VC_IDP_TOCV","80","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_SCHL_7074_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_POP_1519_1_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1972","worldBank/GC_TAX_YPKG_CN","159","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/AG_LND_IRIG_AG_ZS","121","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_CMPT_75UP_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/DT_TDS_DPPG_GN_ZS","123","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SCHL_5054","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_GER_12","207","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_R_2_GPV_G4","92","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_SCHL_3034","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_R_2_GPV_G2","195","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_R_2_GPV_G3","180","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_R_2_GPV_G1","196","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/SH_HIV_INCD_YG_MA_P3","137","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_CMPT_7074_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1961","worldBank/AG_LND_CROP_ZS","205","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_EMP_PWRK_PB_FE_ZS","133","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/DT_DOD_DSTC_CD","122","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_ICMP_75UP_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_2039_4_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_CMPT_1519_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1961","worldBank/AG_LND_TRAC_ZS","209","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SP_POP_7579_MA","221","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2003","worldBank/RESLV_ISV_RCOV_RT","213","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SP_POP_1519_MA","221","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_PRM_CMPT_1519_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/HD_HCI_LAYS_FE","163","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1998","worldBank/UIS_T_4_F","126","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1999","worldBank/OECD_TSAL_2_E15","54","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1969","worldBank/DT_NFL_UNRW_CD","7","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/per_sa_allsa_cov_q1_tot","121","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2011","worldBank/i_branches_A1_pop","186","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_WAG_PREM_PB_GP","115","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1980","worldBank/IP_PAT_NRES","171","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_PRM_CMPT_6569_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_PWK_PRVS_SN_FE_ZS","99","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/DC_DAC_SWEL_CD","166","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_WAG_PREM_PB_FL","90","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_EA_3T6_AG25T99","160","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1998","worldBank/SE_TER_CMPL_MA_ZS","154","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_4064_S1_MA","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_CMPT_4044_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_REPR_2_GPV_G3_F","168","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/DT_ODA_ODAT_MP_ZS","156","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1991","worldBank/SL_EMP_SELF_ZS","191","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_WAG_PREM_PB_FE","113","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_MYS_0T19_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_MYS_1519_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_PRM_CMPT_6064_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_4064_S1_MF","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_WAG_PREM_PB_FM","114","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2003","worldBank/IC_REG_DURS_MA","194","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_SAP_23_GPV_G1","209","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_PRM_SCHL_25UP","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_ICMP_5559_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1965","worldBank/DC_DAC_AUSL_CD","176","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/NY_GDP_PETR_RT_ZS","204","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1980","worldBank/SH_IMM_IDPT","197","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_NOED_25UP_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/PA_NUS_PPP","205","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SE_PRE_ENRR_FE","207","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_WAG_PRVS_PN","98","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_2024_S1_MA","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_WAG_PREM_PB_ED","91","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/FS_AST_DOMS_GD_ZS","69","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/MS_MIL_MPRT_KD","191","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_WAG_PREM_PB_EO","85","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_PRM_SCHL_3539","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/IS_AIR_PSGR","189","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2005","worldBank/DT_NFL_UNAI_CD","140","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_ICMP_2024_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_1519_3_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_POP_4044_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_2024_S1_MF","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_REPR_2_GPV_G3_M","168","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SE_SEC_CUAT_PO_FE_ZS","181","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_SLE_56_GPI","195","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_SCHL_6569","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_ALL_1_MF","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2011","worldBank/GFDD_AI_18","161","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SL_UEM_BASC_ZS","190","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_LP_AG65_F","164","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_ALL_1_MA","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/6_1_PRIMARY_ENERGY_INTENSITY","195","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/SL_TLF_ACTI_1524_MA_ZS","191","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1997","worldBank/UIS_PRP_0","186","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_ICMP_4549_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/SH_DTH_INJR_ZS","187","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/SH_DTH_NCOM_1559_FE_ZS","187","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1998","worldBank/SE_TER_GRAD_FE_HL_ZS","154","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1984","worldBank/HF_UHC_NOP1_ZS","149","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_MYS_60UP_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/DT_DOD_DSTC_XP_ZS","120","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/per_sa_allsa_cov_pop_tot","121","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2004","worldBank/GFDD_AI_01","106","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_PWK_PRVS_FE_Q2_ZS","110","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_ICMP_6064_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_CMPT_6064_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2004","worldBank/GFDD_AI_02","185","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2011","worldBank/GFDD_AI_05","161","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SE_TER_CUAT_ST_MA_ZS","183","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2011","worldBank/GFDD_AI_07","161","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2011","worldBank/GFDD_AI_06","161","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1972","worldBank/GC_LBL_TOTL_CN","148","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/EN_ATM_PFCG_KT_CE","142","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/AG_LND_FRST_K2","218","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/HD_HCI_HLOS","174","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SE_SEC_PROG_FE_ZS","193","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1997","worldBank/UIS_PRP_3","193","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1998","worldBank/UIS_PRP_2","199","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1998","worldBank/UIS_PRP_4","130","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_PWK_PRVS_SY_ZS","92","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/IT_NET_SECR","217","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1991","worldBank/EP_PMP_DESL_CD","189","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_SCHL_3034_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_R_2_GPV_G4_F","87","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SP_DYN_IMRT_IN","200","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_PRM_SCHL_7074","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/NV_IND_TOTL_KD","208","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/DT_ODA_OATL_KD","44","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_CMPT_7074_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_ROFST_2_M","187","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_POP_2024_NED_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_REPR_1_G3_M","183","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_ROFST_2_F","187","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_SCHL_25UP_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/NY_GNS_ICTR_GN_ZS","182","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/BX_TRF_PWKR_CD_DT","203","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_REPR_1_G3_F","183","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_GER_12_GPI","207","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/NV_IND_TOTL_KN","200","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_ICMP_2529_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_EMP_PWRK_PB_RU_ZS","127","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/DT_ODA_ALLD_CD","184","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2004","worldBank/GFDD_AI_25","187","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1998","worldBank/UIS_GGR_5_A_GPI","151","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SL_TLF_ACTI_1524_FE_NE_ZS","213","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/NE_TRD_GNFS_ZS","196","[PercentGrossDomesticProduct]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_POP_ALL_3_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_POP_1519","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_SLE_123_GPI","206","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SP_POP_3539_FE","221","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2011","worldBank/GFDD_AI_21","161","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1999","worldBank/SE_PRM_CMPL_FE_ZS","170","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2011","worldBank/GFDD_AI_20","161","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_PWK_PRVS_PN_FE_ZS","100","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_PWK_PUBS_CK_FE_ZS","100","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SP_ADO_TFRT","221","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2011","worldBank/FX_OWN_TOTL_PL_ZS","162","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_SCHL_75UP","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/IT_CEL_SETS_P2","218","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/NY_GDP_MKTP_PP_CD","207","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SCHL_4549","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_WAG_PREM_PB_PV","115","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_SCHL_5054_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_WAG_PREM_PB_PR","90","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/DT_NFL_IMFN_CD","123","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_ICMP_4044_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
